t,year,dir,netpct,R,eq
2024-07-12 18:30:00+00:00,2024,1,-2.08,-1.04,13275.03740134349
2024-07-18 15:00:00+00:00,2024,-1,-2.08,-1.04,13136.977012369518
2024-07-19 13:45:00+00:00,2024,1,2.92,1.46,13328.776876750113
2024-07-23 05:15:00+00:00,2024,-1,2.92,1.46,13523.377019150665
2024-07-26 00:30:00+00:00,2024,1,2.92,1.46,13720.818323630263
2024-07-29 16:15:00+00:00,2024,-1,2.92,1.46,13921.142271155264
2024-08-08 01:30:00+00:00,2024,1,2.92,1.46,14124.39094831413
2024-08-11 19:15:00+00:00,2024,-1,2.92,1.46,14330.607056159517
2024-08-13 16:30:00+00:00,2024,1,-2.08,-1.04,14181.568742775458
2024-08-14 14:00:00+00:00,2024,-1,2.92,1.46,14388.619646419978
2024-08-16 19:00:00+00:00,2024,1,-1.3347274899233685,-0.6673637449616843,14292.595215499337
2024-08-18 23:30:00+00:00,2024,-1,-2.08,-1.04,14143.952225258145
2024-08-20 00:15:00+00:00,2024,1,-2.08,-1.04,13996.855122115461
2024-08-20 15:00:00+00:00,2024,-1,-2.08,-1.04,13851.287828845461
2024-08-21 18:15:00+00:00,2024,1,2.92,1.46,14053.516631146604
2024-08-26 15:00:00+00:00,2024,-1,2.92,1.46,14258.697973961343
2024-08-29 15:15:00+00:00,2024,1,-2.08,-1.04,14110.407515032146
2024-08-29 18:30:00+00:00,2024,-1,2.92,1.46,14316.419464751614
2024-09-02 20:45:00+00:00,2024,1,-1.9350899645704556,-0.9675449822852278,14177.901666577503
2024-09-03 14:00:00+00:00,2024,-1,2.92,1.46,14384.899030909533
2024-09-04 16:45:00+00:00,2024,1,-2.08,-1.04,14235.296080988075
2024-09-05 03:15:00+00:00,2024,-1,2.92,1.46,14443.1314037705
2024-09-08 22:15:00+00:00,2024,1,2.92,1.46,14654.001122265548
2024-09-11 13:45:00+00:00,2024,-1,-2.08,-1.04,14501.599510593987
2024-09-11 17:00:00+00:00,2024,1,2.92,1.46,14713.322863448659
2024-09-15 23:00:00+00:00,2024,-1,-0.7408079337763639,-0.37040396688818195,14658.82413190138
2024-09-17 10:45:00+00:00,2024,1,2.92,1.46,14872.842964227139
2024-09-22 16:00:00+00:00,2024,-1,-2.08,-1.04,14718.165397399176
2024-09-22 22:30:00+00:00,2024,1,-0.7194139886578442,-0.3597069943289221,14665.223127027832
2024-09-25 17:30:00+00:00,2024,-1,-1.8485547633656374,-0.9242773816828187,14529.675786691396
2024-09-26 10:15:00+00:00,2024,1,2.92,1.46,14741.809053177089
2024-09-30 00:15:00+00:00,2024,-1,2.92,1.46,14957.039465353473
2024-10-04 12:45:00+00:00,2024,1,2.92,1.46,15175.412241547632
2024-10-07 23:45:00+00:00,2024,-1,2.92,1.46,15396.973260274226
2024-10-11 13:30:00+00:00,2024,1,2.92,1.46,15621.769069874228
2024-10-13 15:15:00+00:00,2024,-1,-2.08,-1.04,15459.302671547537
2024-10-14 03:15:00+00:00,2024,1,2.92,1.46,15685.00849055213
2024-10-21 13:15:00+00:00,2024,-1,2.92,1.46,15914.00961451419
2024-10-24 13:30:00+00:00,2024,1,-1.5814868907397117,-0.7907434453698559,15788.170626591891
2024-10-25 17:45:00+00:00,2024,-1,-1.2342082723997372,-0.6171041361998686,15690.741172624901
2024-10-27 13:00:00+00:00,2024,1,2.92,1.46,15919.825993745224
2024-10-31 14:00:00+00:00,2024,-1,2.92,1.46,16152.255453253903
2024-11-01 14:15:00+00:00,2024,1,-2.08,-1.04,15984.271996540063
2024-11-01 15:30:00+00:00,2024,-1,2.92,1.46,16217.642367689547
2024-11-05 14:15:00+00:00,2024,1,2.92,1.46,16454.419946257814
2024-11-14 23:00:00+00:00,2024,-1,-2.08,-1.04,16283.293978816733
2024-11-15 12:00:00+00:00,2024,1,-2.08,-1.04,16113.94772143704
2024-11-17 21:45:00+00:00,2024,-1,-2.08,-1.04,15946.362665134095
2024-11-18 06:30:00+00:00,2024,1,-2.08,-1.04,15780.520493416701
2024-11-18 13:45:00+00:00,2024,-1,-2.08,-1.04,15616.403080285168
2024-11-18 15:30:00+00:00,2024,1,-2.08,-1.04,15453.992488250204
2024-11-24 12:30:00+00:00,2024,-1,-2.08,-1.04,15293.270966372402
2024-11-25 09:00:00+00:00,2024,1,-2.08,-1.04,15134.220948322129
2024-11-25 14:30:00+00:00,2024,-1,2.92,1.46,15355.18057416763
2024-11-27 15:30:00+00:00,2024,1,2.92,1.46,15579.366210550477
2024-12-01 02:45:00+00:00,2024,-1,-1.6503495960661452,-0.8251747980330726,15450.809206887736
2024-12-01 13:15:00+00:00,2024,1,-1.5620749871597317,-0.7810374935798658,15330.132593920453
2024-12-02 07:15:00+00:00,2024,-1,-1.2348663708251362,-0.6174331854125681,15235.479267917839
2024-12-04 09:30:00+00:00,2024,1,-2.08,-1.04,15077.030283531494
2024-12-04 16:30:00+00:00,2024,-1,-2.08,-1.04,14920.229168582768
2024-12-04 19:45:00+00:00,2024,1,2.92,1.46,15138.064514444075
2024-12-05 22:15:00+00:00,2024,-1,-2.08,-1.04,14980.628643493857
2024-12-06 17:30:00+00:00,2024,1,-2.08,-1.04,14824.830105601523
2024-12-09 07:00:00+00:00,2024,-1,2.92,1.46,15041.272625143303
2024-12-11 14:30:00+00:00,2024,1,2.92,1.46,15260.875205470395
2024-12-18 04:00:00+00:00,2024,-1,2.92,1.46,15483.683983470262
2024-12-24 14:00:00+00:00,2024,1,2.92,1.46,15709.745769628928
2024-12-26 08:00:00+00:00,2024,-1,2.92,1.46,15939.10805786551
2024-12-31 12:15:00+00:00,2024,1,-2.08,-1.04,15773.341334063709
2025-01-07 15:00:00+00:00,2025,-1,2.92,1.46,16003.632117541038
2025-01-10 17:45:00+00:00,2025,1,-2.08,-1.04,15837.194343518611
2025-01-13 06:45:00+00:00,2025,-1,2.92,1.46,16068.417380933983
2025-01-14 01:00:00+00:00,2025,1,2.92,1.46,16303.016274695618
2025-01-19 23:00:00+00:00,2025,-1,-2.08,-1.04,16133.464905438783
2025-01-20 06:45:00+00:00,2025,1,-2.08,-1.04,15965.67687042222
2025-01-20 17:30:00+00:00,2025,-1,-2.08,-1.04,15799.63383096983
2025-01-21 16:00:00+00:00,2025,1,-2.08,-1.04,15635.317639127743
2025-01-23 01:45:00+00:00,2025,-1,-2.08,-1.04,15472.710335680815
2025-01-23 14:45:00+00:00,2025,1,-2.08,-1.04,15311.794148189734
2025-01-26 23:00:00+00:00,2025,-1,2.92,1.46,15535.346342753304
2025-01-29 19:30:00+00:00,2025,1,-0.42452383093481755,-0.21226191546740877,15502.37071903168
2025-01-31 18:30:00+00:00,2025,-1,2.92,1.46,15728.705331529542
2025-02-03 18:45:00+00:00,2025,1,-2.08,-1.04,15565.126796081635
2025-02-04 21:15:00+00:00,2025,-1,-1.7106097863335368,-0.8553048931667684,15431.997504967138
2025-02-07 13:45:00+00:00,2025,1,-2.08,-1.04,15271.50473091548
2025-02-07 20:15:00+00:00,2025,-1,-1.7397683023366506,-0.8698841511683253,15138.660331616325
2025-02-10 08:00:00+00:00,2025,1,-1.3776634486004724,-0.6888317243002362,15034.380436618098
2025-02-11 16:30:00+00:00,2025,-1,-1.1486150819033236,-0.5743075409516618,14948.03685603524
2025-02-12 17:15:00+00:00,2025,1,-2.08,-1.04,14792.577272732475
2025-02-13 16:15:00+00:00,2025,-1,-2.08,-1.04,14638.734469096058
2025-02-14 16:45:00+00:00,2025,1,-0.9205478823437895,-0.46027394117189474,14571.35618901746
2025-02-16 13:45:00+00:00,2025,-1,2.92,1.46,14784.097989377115
2025-02-20 00:45:00+00:00,2025,1,-0.20446495562643546,-0.10223247781321773,14768.98383968024
2025-02-21 18:00:00+00:00,2025,-1,2.92,1.46,14984.611003739572
2025-03-01 04:00:00+00:00,2025,1,2.92,1.46,15203.386324394169
2025-03-03 18:15:00+00:00,2025,-1,2.92,1.46,15425.355764730322
2025-03-04 21:15:00+00:00,2025,1,-2.08,-1.04,15264.932064777127
2025-03-07 00:15:00+00:00,2025,-1,-2.08,-1.04,15106.176771303446
2025-03-11 18:45:00+00:00,2025,1,-2.08,-1.04,14949.07253288189
2025-03-13 15:45:00+00:00,2025,-1,-2.08,-1.04,14793.602178539919
2025-03-14 11:15:00+00:00,2025,1,-0.043571879414492296,-0.021785939707246148,14790.379253288773
2025-03-16 11:00:00+00:00,2025,-1,-2.08,-1.04,14636.55930905457
2025-03-17 18:30:00+00:00,2025,1,-2.08,-1.04,14484.339092240403
2025-03-18 06:15:00+00:00,2025,-1,-1.373145686671382,-0.686572843335691,14384.893553496426
2025-03-19 11:15:00+00:00,2025,1,2.92,1.46,14594.912999377473
2025-03-21 12:45:00+00:00,2025,-1,-1.5440063479430144,-0.7720031739715072,14482.239807783899
2025-03-23 11:00:00+00:00,2025,1,2.92,1.46,14693.680508977543
2025-03-26 18:45:00+00:00,2025,-1,2.92,1.46,14908.208244408614
2025-04-01 08:00:00+00:00,2025,1,2.92,1.46,15125.86808477698
2025-04-02 22:15:00+00:00,2025,-1,-1.1685224524235904,-0.5842612262117952,15037.493502429683
2025-04-04 08:15:00+00:00,2025,1,-2.08,-1.04,14881.103570004414
2025-04-04 11:00:00+00:00,2025,-1,-2.08,-1.04,14726.34009287637
2025-04-09 17:15:00+00:00,2025,1,2.92,1.46,14941.344658232363
2025-04-10 15:45:00+00:00,2025,-1,-2.08,-1.04,14785.954673786748
2025-04-11 08:00:00+00:00,2025,1,2.92,1.46,15001.829612024034
2025-04-15 22:45:00+00:00,2025,-1,-1.8442376075496458,-0.9221188037748229,14863.4949202613
2025-04-16 17:15:00+00:00,2025,1,-2.08,-1.04,14708.914573090584
2025-04-16 17:45:00+00:00,2025,-1,-2.08,-1.04,14555.941861530442
2025-04-17 18:00:00+00:00,2025,1,-0.8965697967726703,-0.4482848983863352,14490.689772347307
2025-04-20 09:15:00+00:00,2025,-1,-0.9752123645293186,-0.4876061822646593,14420.032273164548
2025-04-21 00:00:00+00:00,2025,1,2.92,1.46,14630.56474435275
2025-04-28 00:00:00+00:00,2025,-1,-1.4253087698366507,-0.7126543849183253,14526.299383163807
2025-04-28 07:15:00+00:00,2025,1,-0.996988110964334,-0.498494055482167,14453.886644257193
2025-04-29 23:00:00+00:00,2025,-1,-1.7253118850478844,-0.8626559425239422,14329.199332194834
2025-05-01 09:15:00+00:00,2025,1,0.2686887184561693,0.13434435922808466,14348.449803220185
2025-05-04 01:30:00+00:00,2025,-1,-0.06306009900431724,-0.03153004950215862,14343.925729894436
2025-05-06 22:15:00+00:00,2025,1,2.92,1.46,14553.347045550894
2025-05-12 14:45:00+00:00,2025,-1,-1.5683628592449184,-0.7841814296224592,14439.222400631175
2025-05-13 16:00:00+00:00,2025,1,-1.7123286021406425,-0.8561643010703213,14315.598933084822
2025-05-15 05:00:00+00:00,2025,-1,-1.3838057480530663,-0.6919028740265332,14216.548892632698
2025-05-15 17:15:00+00:00,2025,1,2.92,1.46,14424.110506465135
2025-05-19 04:45:00+00:00,2025,-1,-1.886330801931999,-0.9431654009659995,14288.067286771055
2025-05-19 15:30:00+00:00,2025,1,2.92,1.46,14496.67306915791
2025-05-23 12:00:00+00:00,2025,-1,-1.0259759481961206,-0.5129879740980603,14422.306879668819
2025-05-25 22:45:00+00:00,2025,1,-1.0982125425897138,-0.5491062712948569,14343.113088127167
2025-05-28 13:45:00+00:00,2025,-1,2.92,1.46,14552.522539213824
2025-06-01 21:45:00+00:00,2025,1,-1.4772226252763176,-0.7386113126381588,14445.035961464971
2025-06-02 11:30:00+00:00,2025,-1,-1.7607474348764507,-0.8803737174382253,14317.865661385735
2025-06-02 22:15:00+00:00,2025,1,-1.2806345116445383,-0.6403172558222692,14226.18589689043
2025-06-04 14:00:00+00:00,2025,-1,-1.3386907777707435,-0.6693453888853718,14130.963577575334
2025-06-05 13:00:00+00:00,2025,1,-1.5367269736064482,-0.7683634868032241,14022.386413111783
2025-06-05 14:00:00+00:00,2025,-1,2.92,1.46,14227.113254743213
2025-06-06 14:30:00+00:00,2025,1,2.92,1.46,14434.829108262464
2025-06-12 03:15:00+00:00,2025,-1,2.92,1.46,14645.577613243095
2025-06-16 04:15:00+00:00,2025,1,-0.4982520248634414,-0.2491260124317207,14609.091669737629
2025-06-17 10:30:00+00:00,2025,-1,0.22141134657197808,0.11070567328598904,14625.26476303158
2025-06-20 07:30:00+00:00,2025,1,-1.5451309274008374,-0.7725654637004187,14512.275018497652
2025-06-20 14:45:00+00:00,2025,-1,2.92,1.46,14724.154233767717
2025-06-23 18:30:00+00:00,2025,1,2.92,1.46,14939.126885580725
2025-06-30 14:45:00+00:00,2025,-1,-0.6146346397913093,-0.30731731989565464,14893.216361220148
2025-07-02 08:00:00+00:00,2025,1,0.46353041357315666,0.23176520678657833,14927.733654916903
2025-07-04 13:45:00+00:00,2025,-1,-0.7493001305612567,-0.37465006528062833,14871.806891033839
2025-07-06 13:30:00+00:00,2025,1,-0.732055853683231,-0.3660279268416155,14817.3719245867
2025-07-07 16:45:00+00:00,2025,-1,-0.974169138888512,-0.487084569444256,14745.198792344872
2025-07-08 11:00:00+00:00,2025,1,2.92,1.46,14960.478694713107
2025-07-15 01:45:00+00:00,2025,-1,-0.6294074248489022,-0.3147037124244511,14913.397512864376
2025-07-16 09:15:00+00:00,2025,1,-1.0965994781030752,-0.5482997390515376,14831.627393217623
2025-07-18 14:15:00+00:00,2025,-1,-0.9516954221575035,-0.47584771107875173,14761.051433751269
2025-07-21 06:30:00+00:00,2025,1,-1.6291038516599388,-0.8145519258299694,14640.815005024897
2025-07-21 18:45:00+00:00,2025,-1,-1.6419516668474055,-0.8209758334237027,14520.617452017372
2025-07-22 10:45:00+00:00,2025,1,-1.2428004734937748,-0.6214002367468874,14430.386300793427
2025-07-23 13:30:00+00:00,2025,-1,-0.6038064859117486,-0.3019032429558743,14386.820496580272
2025-07-26 10:30:00+00:00,2025,1,-0.37870119979725775,-0.18935059989862887,14359.578965663659
2025-07-28 17:00:00+00:00,2025,-1,-0.8919648326802453,-0.44598241634012264,14295.537768416325
2025-07-31 07:15:00+00:00,2025,1,-1.3736303480325374,-0.6868151740162687,14197.353845815616
2025-07-31 19:00:00+00:00,2025,-1,2.92,1.46,14404.635211964523
2025-08-04 00:45:00+00:00,2025,1,-1.5121336344624625,-0.7560668172312313,14295.726544983654
2025-08-05 14:15:00+00:00,2025,-1,-1.785654097588849,-0.8928270487944245,14168.090431568357
2025-08-06 14:45:00+00:00,2025,1,2.92,1.46,14374.944551869254
2025-08-12 10:00:00+00:00,2025,-1,-1.7216855981284285,-0.8608427990642142,14251.198876825014
2025-08-12 20:45:00+00:00,2025,1,2.92,1.46,14459.266380426658
2025-08-14 12:30:00+00:00,2025,-1,2.92,1.46,14670.371669580885
2025-08-22 14:00:00+00:00,2025,1,-0.8391556868491444,-0.4195778434245722,14608.818040507289
2025-08-24 16:45:00+00:00,2025,-1,2.92,1.46,14822.106783898695
2025-08-27 17:45:00+00:00,2025,1,-1.0976673536017811,-0.5488336768008906,14740.75807025727
2025-08-29 05:30:00+00:00,2025,-1,2.92,1.46,14955.973138083025
2025-09-01 07:45:00+00:00,2025,1,-1.7760370343622855,-0.8880185171811428,14823.16132719221
2025-09-01 21:30:00+00:00,2025,-1,-2.08,-1.04,14669.000449389412
2025-09-02 02:45:00+00:00,2025,1,-0.4784208343881468,-0.2392104171940734,14633.910672216229
2025-09-04 14:00:00+00:00,2025,-1,-1.6140117152982114,-0.8070058576491057,14515.814155888307
2025-09-04 22:45:00+00:00,2025,1,-1.0945807855912904,-0.5472903927956452,14436.37049957706
2025-09-06 15:45:00+00:00,2025,-1,-0.8738428684213017,-0.4369214342106508,14373.294902542346
2025-09-07 08:15:00+00:00,2025,1,-0.46021616925913994,-0.23010808462956997,14340.220788943947
2025-09-09 15:30:00+00:00,2025,-1,-1.6353756146351461,-0.8176878073175731,14222.962552010333
2025-09-10 07:45:00+00:00,2025,1,2.92,1.46,14430.617805269683
2025-09-15 00:00:00+00:00,2025,-1,-0.9190310208558293,-0.45951551042791466,14364.306878203897
2025-09-15 04:30:00+00:00,2025,1,-1.2260293191136173,-0.6130146595568087,14276.25157129678
2025-09-15 08:45:00+00:00,2025,-1,-1.6450801677463245,-0.8225400838731622,14158.823679648292
2025-09-16 17:00:00+00:00,2025,1,-1.4909969688931746,-0.7454984844465873,14053.26986370105
2025-09-17 18:30:00+00:00,2025,-1,-1.7453257685784074,-0.8726628842892037,13930.632193571533
2025-09-17 23:00:00+00:00,2025,1,-0.6254732316441224,-0.3127366158220612,13887.06600588674
2025-09-19 12:45:00+00:00,2025,-1,2.92,1.46,14089.817169572685
2025-09-24 14:45:00+00:00,2025,1,-1.3381084207923921,-0.6690542103961961,13995.548654562534
2025-09-25 04:00:00+00:00,2025,-1,2.92,1.46,14199.883664919145
2025-09-28 16:00:00+00:00,2025,1,2.92,1.46,14407.201966426965
2025-10-07 14:00:00+00:00,2025,-1,-1.0490908868810411,-0.5245454434405206,14331.6296449848
2025-10-08 17:45:00+00:00,2025,1,-1.9745763819156248,-0.9872881909578124,14190.135157928056
2025-10-09 02:30:00+00:00,2025,-1,2.92,1.46,14397.311131233806
2025-10-12 20:15:00+00:00,2025,1,-1.8560798784458465,-0.9280399392229233,14263.698333761768
2025-10-14 04:30:00+00:00,2025,-1,2.92,1.46,14471.948329434688
2025-10-19 14:15:00+00:00,2025,1,2.92,1.46,14683.238775044434
2025-10-21 04:00:00+00:00,2025,-1,-2.08,-1.04,14530.533091783973
2025-10-21 14:45:00+00:00,2025,1,-2.08,-1.04,14379.41554762942
2025-10-21 23:45:00+00:00,2025,-1,-1.5302044733806008,-0.7651022366903004,14269.398317651516
2025-10-23 06:15:00+00:00,2025,1,2.92,1.46,14477.731533089227
2025-10-28 20:00:00+00:00,2025,-1,2.92,1.46,14689.10641347233
2025-11-02 07:45:00+00:00,2025,1,-1.579944516668006,-0.789972258334003,14573.066547808738
2025-11-03 02:15:00+00:00,2025,-1,2.92,1.46,14785.833319406744
2025-11-07 20:30:00+00:00,2025,1,-2.08,-1.04,14632.060652884915
2025-11-11 15:15:00+00:00,2025,-1,-1.4766388824573573,-0.7383194412286787,14524.029304432293
2025-11-12 12:00:00+00:00,2025,1,-2.08,-1.04,14372.979399666197
2025-11-12 15:30:00+00:00,2025,-1,2.92,1.46,14582.824898901323
2025-11-23 12:15:00+00:00,2025,1,2.92,1.46,14795.73414242528
2025-11-30 23:45:00+00:00,2025,-1,2.92,1.46,15011.75186090469
2025-12-02 14:15:00+00:00,2025,1,2.92,1.46,15230.923438073896
2025-12-05 09:30:00+00:00,2025,-1,2.92,1.46,15453.294920269775
2025-12-07 17:15:00+00:00,2025,1,-1.2106974656362546,-0.6053487328181273,15359.748595291274
2025-12-08 15:30:00+00:00,2025,-1,-2.08,-1.04,15200.007209900245
2025-12-09 15:30:00+00:00,2025,1,-1.5898911726513565,-0.7949455863256782,15079.175423463957
2025-12-11 01:45:00+00:00,2025,-1,-2.08,-1.04,14922.351999059932
2025-12-11 21:00:00+00:00,2025,1,-2.08,-1.04,14767.15953826971
2025-12-12 15:30:00+00:00,2025,-1,2.92,1.46,14982.760067528448
2025-12-17 14:45:00+00:00,2025,1,-2.08,-1.04,14826.939362826153
2025-12-17 18:30:00+00:00,2025,-1,-2.08,-1.04,14672.739193452762
2025-12-18 13:30:00+00:00,2025,1,-2.08,-1.04,14520.142705840854
2025-12-18 17:15:00+00:00,2025,-1,-2.08,-1.04,14369.133221700109
2025-12-19 07:00:00+00:00,2025,1,-0.495954965639731,-0.2479774828198655,14333.501006833905
2025-12-23 05:30:00+00:00,2025,-1,-0.9141311086797809,-0.45706555433989043,14267.987511000707
2025-12-25 15:30:00+00:00,2025,1,-1.731184107762671,-0.8655920538813355,14144.484944856704
2025-12-25 23:30:00+00:00,2025,-1,-2.08,-1.04,13997.382301430194
2025-12-26 02:15:00+00:00,2025,1,-1.9402247191011335,-0.9701123595505667,13861.591965710477
2025-12-26 14:45:00+00:00,2025,-1,-1.0010664908110956,-0.5005332454055478,13792.210089579632
2025-12-29 00:30:00+00:00,2025,1,-0.7025829250279813,-0.3512914625139906,13743.759233042945
2025-12-29 11:30:00+00:00,2025,-1,-1.4855920027488345,-0.7427960013744173,13641.671139021375
2025-12-30 14:45:00+00:00,2025,1,-1.6545558439920982,-0.8272779219960491,13528.816605496944
2025-12-31 16:30:00+00:00,2025,-1,-1.2705156766290004,-0.6352578383145002,13442.873737579332
2026-01-01 22:00:00+00:00,2026,1,2.92,1.46,13639.139694147989
2026-01-06 17:45:00+00:00,2026,-1,-2.08,-1.04,13497.29264132885
2026-01-06 23:45:00+00:00,2026,1,-1.9861339480087037,-0.9930669740043518,13363.255485723093
2026-01-07 09:15:00+00:00,2026,-1,0.8414353939979381,0.42071769699896905,13419.477066446716
2026-01-11 14:45:00+00:00,2026,1,-0.8268586260963472,-0.4134293130481736,13363.997014596249
2026-01-12 10:45:00+00:00,2026,-1,-1.4341738112674784,-0.7170869056337392,13268.165541935296
2026-01-12 15:45:00+00:00,2026,1,2.92,1.46,13461.88075884755
2026-01-16 15:15:00+00:00,2026,-1,2.92,1.46,13658.424217926724
2026-01-23 17:15:00+00:00,2026,1,-2.08,-1.04,13516.376606060287
2026-01-25 03:15:00+00:00,2026,-1,2.92,1.46,13713.715704508766
2026-01-27 20:15:00+00:00,2026,1,-1.2005490858855694,-0.6002745429427847,13631.395760243055
2026-01-29 02:30:00+00:00,2026,-1,2.92,1.46,13830.414138342603
2026-02-06 17:15:00+00:00,2026,1,-2.08,-1.04,13686.57783130384
2026-02-09 10:30:00+00:00,2026,-1,-2.08,-1.04,13544.23742185828
2026-02-13 15:00:00+00:00,2026,1,2.92,1.46,13741.98328821741
2026-02-15 18:15:00+00:00,2026,-1,-1.8498262715883707,-0.9249131357941853,13614.881879666047
2026-02-16 12:45:00+00:00,2026,1,-2.08,-1.04,13473.28710811752
2026-02-16 15:30:00+00:00,2026,-1,-2.08,-1.04,13333.164922193098
2026-02-20 05:30:00+00:00,2026,1,-2.08,-1.04,13194.50000700229
2026-02-22 14:30:00+00:00,2026,-1,2.92,1.46,13387.139707104523
2026-02-25 01:00:00+00:00,2026,1,2.92,1.46,13582.591946828248
2026-02-27 11:30:00+00:00,2026,-1,2.92,1.46,13780.89778925194
2026-02-28 20:15:00+00:00,2026,1,-2.08,-1.04,13637.57645224372
2026-03-01 20:15:00+00:00,2026,-1,-2.08,-1.04,13495.745657140385
2026-03-02 15:00:00+00:00,2026,1,-2.08,-1.04,13355.389902306126
2026-03-06 12:00:00+00:00,2026,-1,2.92,1.46,13550.378594879794
2026-03-09 13:00:00+00:00,2026,1,2.92,1.46,13748.214122365038
2026-03-18 11:45:00+00:00,2026,-1,2.92,1.46,13948.938048551567
2026-03-23 11:00:00+00:00,2026,1,-2.08,-1.04,13803.869092846631
2026-03-24 17:00:00+00:00,2026,-1,-2.08,-1.04,13660.308854281027
2026-03-25 05:00:00+00:00,2026,1,-1.8707697838493886,-0.9353848919246943,13532.532389067832
2026-03-26 07:15:00+00:00,2026,-1,2.92,1.46,13730.107361948221
2026-03-30 04:00:00+00:00,2026,1,-1.7295126844498387,-0.8647563422249194,13611.375387741484
2026-03-30 19:15:00+00:00,2026,-1,-2.08,-1.04,13469.817083708973
2026-03-31 01:15:00+00:00,2026,1,-2.08,-1.04,13329.7309860384
2026-03-31 09:15:00+00:00,2026,-1,-2.08,-1.04,13191.1017837836
2026-03-31 17:00:00+00:00,2026,1,-1.9752872083456974,-0.9876436041728487,13060.82071069613
2026-04-02 01:30:00+00:00,2026,-1,-0.4006928037011503,-0.20034640185057515,13034.653826350097
2026-04-04 15:00:00+00:00,2026,1,-1.1653555690173323,-0.5826777845086661,12958.703794216346
2026-04-05 06:00:00+00:00,2026,-1,-1.3678976646722774,-0.6839488323361387,12870.072890929905
2026-04-05 15:15:00+00:00,2026,1,2.92,1.46,13057.975955137481
2026-04-07 14:00:00+00:00,2026,-1,-2.08,-1.04,12922.173005204051
2026-04-07 20:00:00+00:00,2026,1,2.92,1.46,13110.83673108003
2026-04-12 01:30:00+00:00,2026,-1,-0.9982732612719624,-0.4991366306359812,13045.395742372333
2026-04-13 14:45:00+00:00,2026,1,2.92,1.46,13235.858520210968
2026-04-19 07:00:00+00:00,2026,-1,-1.4665338913513937,-0.7332669456756968,13138.80434470586
2026-04-20 18:00:00+00:00,2026,1,-1.9328987778948181,-0.9664493889474091,13011.824450401455
2026-04-21 19:30:00+00:00,2026,-1,-2.08,-1.04,12876.50147611728
2026-04-22 02:00:00+00:00,2026,1,2.92,1.46,13064.498397668593
2026-04-27 15:00:00+00:00,2026,-1,-0.426922309056974,-0.213461154528487,13036.610768555574
2026-04-29 09:45:00+00:00,2026,1,-1.856807056200902,-0.928403528100451,12915.57841423558
2026-04-29 15:00:00+00:00,2026,-1,-1.2877148921767256,-0.6438574460883628,12832.420500910144
2026-05-01 03:15:00+00:00,2026,1,2.92,1.46,13019.773840223432
2026-05-07 14:15:00+00:00,2026,-1,-0.5892753309418496,-0.2946376654709248,12981.412682531003
2026-05-09 17:15:00+00:00,2026,1,-0.37228110484980087,-0.18614055242490044,12957.249009251185
2026-05-12 11:00:00+00:00,2026,-1,-0.5607411757548507,-0.28037058787742536,12920.920694031207
2026-05-14 14:45:00+00:00,2026,1,-2.08,-1.04,12786.543118813282
2026-05-15 13:30:00+00:00,2026,-1,2.92,1.46,12973.226648347956
2026-05-20 10:00:00+00:00,2026,1,-1.1698989378158142,-0.5849494689079071,12897.339827968226
2026-05-21 13:30:00+00:00,2026,-1,-1.655253647506525,-0.8276268237532625,12790.597984001348
2026-05-21 17:15:00+00:00,2026,1,-1.5113721464936702,-0.7556860732468351,12693.94121635126
2026-05-22 14:15:00+00:00,2026,-1,2.92,1.46,12879.272758109988
2026-05-23 20:30:00+00:00,2026,1,-0.437271198004272,-0.218635599002136,12851.114082968175
2026-05-26 03:00:00+00:00,2026,-1,-1.3120658565268428,-0.6560329282634214,12766.806542935206
2026-05-26 10:30:00+00:00,2026,1,-1.5877530336414347,-0.7938765168207174,12665.453863842913
2026-05-26 16:00:00+00:00,2026,-1,2.92,1.46,12850.36949025502
2026-06-07 08:45:00+00:00,2026,1,-2.08,-1.04,12716.725647556368
2026-06-09 14:00:00+00:00,2026,-1,-1.4651313745323558,-0.7325656872661779,12623.567278918594
2026-06-11 06:15:00+00:00,2026,1,2.92,1.46,12807.871361190804
2026-06-17 08:30:00+00:00,2026,-1,-2.08,-1.04,12674.66949903442
2026-06-17 16:15:00+00:00,2026,1,-2.08,-1.04,12542.852936244462
2026-06-17 19:15:00+00:00,2026,-1,2.92,1.46,12725.97858911363
2026-06-20 15:15:00+00:00,2026,1,-1.4387981361135815,-0.7193990680567908,12634.42801774244
2026-06-21 23:30:00+00:00,2026,-1,-2.08,-1.04,12503.029966357919
2026-06-22 01:15:00+00:00,2026,1,-1.6639141792430623,-0.8319570896215311,12399.0101221353
2026-06-23 04:45:00+00:00,2026,-1,2.92,1.46,12580.035669918474
